month,Luxury,floors,bedrooms,bathrooms,basement,view,waterfront,condition,sqft_lot,sqft_living,sqft_above,yr_built,renovated,lat,long,dist_to_center,price
"[3.50, 4.50)",0,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,C,24.002076174076084,10.127486087378063,3.8564045245414027,"[1949.50, 1994.50)",0,47.4764,-122.155,0.12730639523310266,3.9169633409227225
"(-inf, 2.50)",0,"(-inf, 1.25)","[3.50, 4.50)","[2.75, 3.25)",1,0,0,B,23.735587650282834,10.45375978137629,3.8144872850047857,"[1949.50, 1994.50)",0,47.321,-122.185,0.2702136627589927,3.9098275641379767
"[3.50, 4.50)",1,"[1.25, 1.75)","[3.50, 4.50)","(-inf, 1.25)",1,0,0,A,19.840491838366713,10.590422654676606,3.7940379505269703,"(-inf, 1940.50)",0,47.641799999999996,-122.394,0.18840710973333719,3.949165865903858
"[2.50, 3.50)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,23.928166839339987,10.860231521857884,3.9423565841802106,"[1994.50, 2009.50)",0,47.6548,-122.19,0.06895353892552006,3.9575717868806564
"[2.50, 3.50)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,C,20.66618723658438,10.306942662538122,3.7159027994509755,"(-inf, 1940.50)",0,47.5677,-122.36300000000001,0.15169333836443025,3.929672631206445
"(-inf, 2.50)",1,"(-inf, 1.25)","[2.50, 3.50)","[2.75, 3.25)",0,0,0,B,30.33926854000968,10.587118307031115,3.9114432300000064,"[1949.50, 1994.50)",1,47.3164,-122.199,0.2737215249574801,3.939766473140039
"[2.50, 3.50)",1,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,B,23.028945657027105,10.009095737817898,3.771203694642563,"[1949.50, 1994.50)",0,47.63009999999999,-122.118,0.10313387800037269,3.9305216166151133
"[2.50, 3.50)",0,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,22.487763652554793,10.082060413422544,3.8507490046274597,"[2009.50, inf)",0,47.2957,-122.357,0.32746685423158983,3.905633351687994
"[2.50, 3.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,C,22.32059523319201,10.272342796043906,3.8741743274425025,"[1949.50, 1994.50)",0,47.285,-122.206,0.30484589004038487,3.8948434537642225
"[3.50, 4.50)",1,"(-inf, 1.25)","(-inf, 2.50)","[1.75, 2.75)",1,1,1,A,27.79536691467697,10.557129347987969,3.837325176866874,"[1949.50, 1994.50)",0,47.5036,-122.387,0.19423834300885076,3.965632617904551
"[3.50, 4.50)",0,"[1.25, 1.75)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,B,22.7287868536669,9.696573413695917,3.801096185076261,"(-inf, 1940.50)",0,47.5345,-122.274,0.0823723352737777,3.9032097915868205
"[2.50, 3.50)",1,"[1.75, inf)","[3.50, 4.50)","[3.25, inf)",1,1,0,B,24.64836303641745,12.006137012222062,4.025040955210766,"[1994.50, 2009.50)",0,47.6882,-122.214,0.09843859083284447,3.9792270856629357
"[2.50, 3.50)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,18.941555347338134,10.179009042944491,3.8627708506619776,"[1994.50, 2009.50)",0,47.4325,-122.197,0.15807109345266016,3.8824750642655257
"[4.50, 7.50)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,C,30.33926854000968,10.316446529677942,3.8144872850047857,"[1949.50, 1994.50)",0,47.4672,-122.006,0.24049694579780465,3.930975442930824
"(-inf, 2.50)",1,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",1,0,0,B,21.657235815605617,9.191068521127088,3.6906558431625,"(-inf, 1940.50)",0,47.6861,-122.296,0.12720932287927422,3.932299600405639
"(-inf, 2.50)",1,"[1.25, 1.75)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,A,20.30394336198531,10.598659584585514,3.8270071366235894,"(-inf, 1940.50)",0,47.682,-122.349,0.16439141404622573,3.941581582316952
"[3.50, 4.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,22.423881349480965,9.748085354413838,3.80790750328147,"[1949.50, 1994.50)",0,47.378600000000006,-122.179,0.2138743353045323,3.8995311459260376
"[2.50, 3.50)",1,"[1.25, 1.75)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,C,20.818210293623338,10.444896988559092,3.792232865831295,"(-inf, 1940.50)",0,47.6374,-122.30400000000002,0.10278314161026113,3.9435941361001285
"(-inf, 2.50)",0,"[1.25, 1.75)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,C,21.81595694343897,9.258068587779889,3.740784708184358,"(-inf, 1940.50)",0,47.7364,-121.981,0.2743869309308878,3.9133535749642427
"[2.50, 3.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,22.451954417304794,9.824069761778057,3.8178537586589067,"[2009.50, inf)",0,47.3754,-122.163,0.2201031425497412,3.9064073385223246
"[2.50, 3.50)",0,"[1.25, 1.75)","(-inf, 2.50)","(-inf, 1.25)",1,0,0,B,28.133328656361435,9.760749791705244,3.75218037637681,"(-inf, 1940.50)",0,47.4724,-122.27100000000002,0.1309516555760011,3.8978390987779132
"(-inf, 2.50)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,22.97823244663087,10.97925749590052,3.9554340235158416,"[1994.50, 2009.50)",0,47.4349,-122.105,0.18876093740862077,3.923305285357358
"(-inf, 2.50)",1,"[1.75, inf)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,B,28.865689691190735,10.39997652990733,3.889504041439171,"[1949.50, 1994.50)",0,47.59,-122.081,0.13192055349800458,3.9353016710575592
"[3.50, 4.50)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,B,20.31315063959162,11.611457153996183,3.9668809784764036,"[1994.50, 2009.50)",0,47.538399999999996,-121.88,0.33685985352591863,3.9404932002002178
"[2.50, 3.50)",0,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,B,30.33926854000968,10.199243511658299,3.7671291440884866,"[1949.50, 1994.50)",0,47.4819,-121.744,0.4811669709705254,3.9279873864473775
"[3.50, 4.50)",1,"(-inf, 1.25)","[2.50, 3.50)","[2.75, 3.25)",0,0,0,B,24.087465195067274,10.917119698249833,3.948636193306229,"[1949.50, 1994.50)",0,47.768,-122.259,0.1840929627766271,3.9343909172171925
"[2.50, 3.50)",1,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,16.44185084066158,9.941339442004942,3.832971781067384,"[1994.50, 2009.50)",0,47.6729,-122.379,0.18572423514362685,3.937102823328454
"[2.50, 3.50)",1,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,15.918962459802023,10.08526427412944,3.756565612855153,"[2009.50, inf)",0,47.6424,-122.37400000000001,0.16946047366475686,3.937590523265135
"[2.50, 3.50)",1,"[1.75, inf)","[4.50, inf)","[1.75, 2.75)",1,0,0,B,19.972110025883076,11.10448784765116,3.9030294736783437,"(-inf, 1940.50)",0,47.6295,-122.306,0.10120526972685183,3.961126298297198
"(-inf, 2.50)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,1,0,B,24.22448213400841,10.986045185240695,3.8471080528995496,"[1949.50, 1994.50)",0,47.5644,-122.153,0.06506880646829857,3.9504939685879092
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,B,22.964994450949202,9.191068521127088,3.7311882197600994,"[1940.50, 1949.50)",0,47.766,-122.32,0.2062134956044358,3.9030424997057436
"(-inf, 2.50)",0,"(-inf, 1.25)","[3.50, 4.50)","(-inf, 1.25)",0,0,0,C,23.14273905274985,9.822848039551102,3.817694781105934,"[1949.50, 1994.50)",0,47.393299999999996,-122.195,0.19728292032749606,3.8880688230049905
"(-inf, 2.50)",0,"[1.75, inf)","[3.50, 4.50)","[3.25, inf)",1,0,0,B,18.395580126636723,10.764211294261363,3.8829003070808508,"[1994.50, 2009.50)",0,47.555,-122.309,0.10217664461644753,3.9263839740620794
"[3.50, 4.50)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,21.804014653388133,10.647377972019967,3.918374838815211,"[1994.50, 2009.50)",0,47.434999999999995,-122.107,0.1875421196214595,3.9232102992182365
"(-inf, 2.50)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",1,1,0,C,20.902041143120123,10.16881268167747,3.7287175959012977,"[1949.50, 1994.50)",0,47.5577,-122.379,0.169147167752307,3.92765627315367
"(-inf, 2.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,21.80242059705064,9.683475805031764,3.7993554078072,"[1949.50, 1994.50)",0,47.7186,-122.218,0.1289327720666621,3.913862146031996
"[2.50, 3.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,18.90103588739376,10.08526427412944,3.718529655766038,"[1949.50, 1994.50)",0,47.6855,-122.291,0.12353613279765713,3.9263839740620794
"(-inf, 2.50)",1,"[1.25, 1.75)","[3.50, 4.50)","[1.75, 2.75)",0,1,0,B,20.470476371778414,9.975513956911508,3.837325176866874,"(-inf, 1940.50)",0,47.5454,-122.383,0.17577129427421898,3.9328362222748763
"(-inf, 2.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,C,22.297819201159005,9.460657416097972,3.7691767917251138,"[1949.50, 1994.50)",0,47.42329999999999,-122.177,0.1702986887516383,3.8974527800488916
"(-inf, 2.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,A,20.855614477616303,9.50447512780164,3.77519678362592,"[1949.50, 1994.50)",0,47.3615,-122.087,0.26069504805268623,3.8649789729106434
"[3.50, 4.50)",1,"[1.75, inf)","[3.50, 4.50)","[2.75, 3.25)",0,0,0,B,20.76639152014021,10.647377972019967,3.918374838815211,"[2009.50, inf)",0,47.7727,-122.237,0.1845106809036057,3.930824878100243
"[3.50, 4.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,23.094216116710363,9.561367012438568,3.782950166845842,"[1949.50, 1994.50)",1,47.50160000000001,-122.348,0.16130713060375892,3.910736892972165
"[2.50, 3.50)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,26.565686693819913,10.986045185240695,3.9561727480530493,"[1949.50, 1994.50)",0,47.7298,-121.972,0.2786606590313068,3.931199974587826
"(-inf, 2.50)",1,"[1.75, inf)","[3.50, 4.50)","[2.75, 3.25)",0,0,0,B,25.07203123249841,11.1736099404994,3.9762913545588843,"[1949.50, 1994.50)",0,47.6348,-122.038,0.1806241114019054,3.9410972791075283
"[3.50, 4.50)",0,"(-inf, 1.25)","[4.50, inf)","[1.75, 2.75)",1,0,0,B,22.692243747519516,10.565505117642815,3.790411019941969,"[1949.50, 1994.50)",0,47.7766,-122.355,0.2347191385264988,3.923205542861938
"[2.50, 3.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,C,23.71082038066669,9.964189384144488,3.7691767917251138,"[1949.50, 1994.50)",0,47.1937,-121.99,0.4544918168797732,3.9020142179413955
"(-inf, 2.50)",1,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,25.443766791214696,11.384744540829182,3.9982750724842586,"[1994.50, 2009.50)",0,47.5611,-122.032,0.18317747745278345,3.9471610034880142
"[2.50, 3.50)",0,"[1.25, 1.75)","[3.50, 4.50)","[1.25, 1.75)",0,0,0,B,23.4603304951449,9.810587934206744,3.816097723916322,"(-inf, 1940.50)",0,47.502,-122.228,0.08905335544221304,3.9136119097738304
"[2.50, 3.50)",0,"(-inf, 1.25)","[3.50, 4.50)","(-inf, 1.25)",0,0,0,A,24.856750275996156,9.657008160205306,3.795826554428269,"(-inf, 1940.50)",0,47.309799999999996,-122.209,0.27999477676399326,3.8978390987779132
"[3.50, 4.50)",0,"[1.75, inf)","(-inf, 2.50)","[1.75, 2.75)",0,0,0,B,16.23365628462666,9.740446336486546,3.806900925734501,"[1949.50, 1994.50)",0,47.7525,-122.244,0.16567397690735833,3.9020228320164794
"[3.50, 4.50)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,C,30.33926854000968,10.565505117642815,3.797598951164356,"[1949.50, 1994.50)",0,47.5041,-122.102,0.1401506871374847,3.930824878100243
"(-inf, 2.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.25, 1.75)",1,0,0,C,24.278947768801252,10.409042771387808,3.7543848618770075,"[1949.50, 1994.50)",0,47.4738,-122.266,0.1275377240551828,3.909208418269416
"(-inf, 2.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.25, 1.75)",0,0,0,C,25.2267132284492,9.88300373353301,3.8254862710119433,"[1949.50, 1994.50)",0,47.4658,-121.758,0.47150866612085407,3.9183069009961615
"[3.50, 4.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.25, 1.75)",0,0,0,C,22.237170804167157,9.760749791705244,3.809573585503562,"[1949.50, 1994.50)",0,47.3639,-122.048,0.27966904023098843,3.898221591175451
"(-inf, 2.50)",1,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,1,0,B,28.533195932777023,10.809099651175684,3.8401726326988914,"[1949.50, 1994.50)",0,47.431,-122.338,0.20211873824610932,3.9348927794276563
"[4.50, 7.50)",1,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",1,0,0,C,21.558499275015556,10.523268337681834,3.7454196652764478,"[1940.50, 1949.50)",0,47.651,-122.399,0.19589557586211684,3.940494583750893
"[3.50, 4.50)",0,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,24.72547879406713,11.026299991653854,3.9605383493771726,"[1994.50, 2009.50)",0,47.3249,-122.18699999999998,0.2661326116321141,3.91863480949065
"[3.50, 4.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,22.89638288256071,9.88300373353301,3.8254862710119433,"[1949.50, 1994.50)",0,47.3141,-122.192,0.27646001124867053,3.882825971964359
"(-inf, 2.50)",0,"(-inf, 1.25)","[4.50, inf)","[1.75, 2.75)",1,0,0,C,17.362769853182588,10.506118560431858,3.747698277151229,"(-inf, 1940.50)",0,47.5979,-122.29700000000001,0.08447205542712419,3.9146024251750418
"[3.50, 4.50)",0,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,19.496319219982766,10.229207992172096,3.868924675106594,"[1994.50, 2009.50)",0,47.73499999999999,-121.98499999999999,0.2702595300876955,3.914596319753524
"[3.50, 4.50)",1,"[1.75, inf)","[3.50, 4.50)","[2.75, 3.25)",0,0,0,B,22.641564425715114,11.154989994135148,3.974319278784185,"[2009.50, inf)",0,47.7068,-122.112,0.15453660584007525,3.946490667105114
"[3.50, 4.50)",1,"[1.75, inf)","[3.50, 4.50)","[3.25, inf)",1,1,0,B,28.221377676908627,12.19586789691711,4.006080332646826,"[1994.50, 2009.50)",0,47.562,-122.162,0.0579991938707725,3.9795414337297226
"[2.50, 3.50)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,C,26.421220850718342,10.39997652990733,3.889504041439171,"[1949.50, 1994.50)",0,47.6001,-122.178,0.03641695752312796,3.941581582316952
"[2.50, 3.50)",1,"[1.25, 1.75)","[3.50, 4.50)","(-inf, 1.25)",0,0,0,B,20.66618723658438,10.189152462938678,3.8640181946632457,"[1940.50, 1949.50)",0,47.6761,-122.29700000000001,0.12051023911423786,3.9390495198184734
"[4.50, 7.50)",0,"[1.75, inf)","(-inf, 2.50)","[1.25, 1.75)",0,0,0,B,16.248979465356932,9.1037923665521,3.718529655766038,"[1994.50, 2009.50)",0,47.6032,-122.308,0.09602383447252039,3.9176617626822363
"[2.50, 3.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.25, 1.75)",0,0,0,C,21.95749023902319,9.1037923665521,3.718529655766038,"[1949.50, 1994.50)",0,47.3018,-122.378,0.33192841783233534,3.8751830640672393
"[2.50, 3.50)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,21.561816327327293,9.748085354413838,3.80790750328147,"[1949.50, 1994.50)",0,47.3536,-122.047,0.2886253103228778,3.9052402114291573
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,C,27.201822466975145,9.589186661365732,3.786715887796446,"[1949.50, 1994.50)",0,47.4599,-122.276,0.1443764726875038,3.898600325059519
"[3.50, 4.50)",1,"[1.25, 1.75)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,C,21.039190271262278,10.531787918172197,3.806226956629044,"(-inf, 1940.50)",0,47.555,-122.379,0.16967975112189906,3.9355496650730366
"[2.50, 3.50)",0,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,23.3307685629411,10.986045185240695,3.9561727480530493,"[1994.50, 2009.50)",0,47.3671,-122.02900000000001,0.288803452866396,3.921050019390021
"[3.50, 4.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,C,27.825406584833175,9.561367012438568,3.782950166845842,"[1949.50, 1994.50)",0,47.34140000000001,-122.047,0.29869029547628867,3.904578118219455
"[3.50, 4.50)",0,"(-inf, 1.25)","(-inf, 2.50)","[1.75, 2.75)",0,0,0,C,24.33297537944942,9.643635474675454,3.7940379505269703,"[1940.50, 1949.50)",0,47.5231,-121.81999999999998,0.39853598710077537,3.9073898589292773
"[3.50, 4.50)",1,"[1.75, inf)","[4.50, inf)","[3.25, inf)",0,0,0,B,23.57109851543477,11.185929406396431,3.9775931263655653,"[1949.50, 1994.50)",0,47.5322,-122.185,0.06398080444088841,3.936033417159843
"(-inf, 2.50)",0,"[1.25, 1.75)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,23.77197972518457,10.647377972019967,3.918374838815211,"(-inf, 1940.50)",0,47.4678,-122.36300000000001,0.19339061881116654,3.9180865557003934
"[2.50, 3.50)",1,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,1,0,A,24.492506673876818,11.085221424712424,3.817694781105934,"[1949.50, 1994.50)",0,47.5838,-122.246,0.03361357438892978,3.9691681823247285
"[4.50, 7.50)",1,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,23.89607375993335,9.871121942324937,3.8239531738757444,"[1949.50, 1994.50)",0,47.6844,-122.113,0.13762055890485955,3.930445352690813
"[3.50, 4.50)",1,"[1.75, inf)","[2.50, 3.50)","[1.25, 1.75)",0,0,0,B,14.779625877393492,9.657008160205306,3.795826554428269,"[1994.50, 2009.50)",0,47.6536,-122.34100000000001,0.14310488087723316,3.9343909172171925
"(-inf, 2.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",1,0,0,C,20.470476371778414,9.030901483507602,3.665391619101415,"(-inf, 1940.50)",0,47.69370000000001,-122.362,0.18173261246453434,3.92765627315367
"(-inf, 2.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",1,0,0,A,20.855614477616303,10.074564153025879,3.7360424402991055,"[1949.50, 1994.50)",0,47.3659,-122.092,0.2544372458815005,3.9035421560344057
"[4.50, 7.50)",1,"[1.75, inf)","[4.50, inf)","[2.75, 3.25)",0,0,0,B,20.99746506932442,11.339669778070053,3.9936394484235516,"[1994.50, 2009.50)",0,47.654199999999996,-122.331,0.13451532664042729,3.971301747381201
"[4.50, 7.50)",0,"[1.25, 1.75)","[4.50, inf)","(-inf, 1.25)",0,0,0,B,22.15111202062746,9.7733311514143,3.811225429782351,"(-inf, 1940.50)",0,47.5453,-122.278,0.07882071113149852,3.9227313061156552
"[2.50, 3.50)",1,"(-inf, 1.25)","(-inf, 2.50)","[1.75, 2.75)",1,1,0,C,26.928136339582785,11.154989994135148,3.7848420048516354,"[1949.50, 1994.50)",0,47.5643,-122.16,0.05872944887181347,3.954282112126599
"(-inf, 2.50)",1,"(-inf, 1.25)","[3.50, 4.50)","[3.25, inf)",1,1,0,A,23.398660344017806,11.535163042108305,3.871329574189188,"[1949.50, 1994.50)",0,47.5266,-122.387,0.18518595171728772,3.9560063029071135
"(-inf, 2.50)",1,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,B,26.09746498424623,10.497487694418226,3.786715887796446,"[1949.50, 1994.50)",0,47.6431,-122.113,0.11326274627508727,3.9361930122533657
"[2.50, 3.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,C,23.72793152859873,10.127486087378063,3.7608577543954698,"[1949.50, 1994.50)",0,47.3173,-122.181,0.27433073938292424,3.8937916022938674
"[4.50, 7.50)",1,"[1.25, 1.75)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,B,20.66618723658438,9.643635474675454,3.7940379505269703,"(-inf, 1940.50)",0,47.6624,-122.347,0.15248887743885048,3.9357117513023328
"(-inf, 2.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,1,0,B,29.618807715565524,9.224868253434266,3.7360424402991055,"[1940.50, 1949.50)",0,47.3343,-122.362,0.2957842106314012,3.897646422012412
"[3.50, 4.50)",1,"(-inf, 1.25)","[4.50, inf)","[1.75, 2.75)",1,0,0,A,21.681673021263155,10.702751161341402,3.7691767917251138,"(-inf, 1940.50)",0,47.6732,-122.4,0.20484092972934292,3.9495342716280546
"(-inf, 2.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,C,27.61967246011999,10.306942662538122,3.7885721254680704,"[1949.50, 1994.50)",0,47.3251,-122.354,0.29992042895484505,3.889755333020136
"[4.50, 7.50)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,30.33926854000968,10.16881268167747,3.8615150104188136,"[1949.50, 1994.50)",0,47.6735,-122.041,0.19122700171653992,3.9335709061174025
"(-inf, 2.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,C,22.970954925987606,9.430871706299294,3.7650603593686647,"[1949.50, 1994.50)",0,47.7336,-122.306,0.1713232573476613,3.910736892972165
"[2.50, 3.50)",1,"[1.75, inf)","[3.50, 4.50)","[2.75, 3.25)",1,1,0,A,28.26813087659862,11.55064827220704,3.9569082519795877,"(-inf, 1940.50)",0,47.6696,-122.261,0.09319285434270225,3.982865388539215
"[3.50, 4.50)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,B,15.198220598667788,10.48881905624131,3.837325176866874,"[1994.50, 2009.50)",0,47.5928,-122.295,0.08213565795473084,3.9320100481200035
"(-inf, 2.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,C,23.50925079831392,9.894812761652068,3.8270071366235894,"[1940.50, 1949.50)",0,47.301500000000004,-122.216,0.2882837800105875,3.8842006614240456
"(-inf, 2.50)",1,"(-inf, 1.25)","[2.50, 3.50)","[3.25, inf)",0,0,0,B,26.476427384194903,11.21640646696813,3.980803321265357,"[1994.50, 2009.50)",0,47.6178,-122.209,0.028305471495125502,3.979665958466338
"[3.50, 4.50)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,B,25.001179813140727,8.495426881524148,3.625053998222869,"[1994.50, 2009.50)",0,47.499,-122.157,0.10661047582962696,3.9180865557003934
"(-inf, 2.50)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",1,1,0,B,25.170778123642666,11.21640646696813,3.8937756736552047,"[1949.50, 1994.50)",0,47.69520000000001,-122.402,0.21648825043819028,3.963049095560092
"(-inf, 2.50)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,19.984025243557035,10.390868423562573,3.888420077729549,"[1994.50, 2009.50)",0,47.4917,-122.167,0.10828610071810699,3.9144801158599623
"[3.50, 4.50)",0,"[1.75, inf)","[2.50, 3.50)","[1.25, 1.75)",1,0,0,B,14.824125699812143,9.67028782391318,3.7608577543954698,"[1994.50, 2009.50)",0,47.5773,-122.409,0.1964756069400624,3.9284778515951335
"[3.50, 4.50)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,B,23.286161321648944,9.72250261373509,3.804531713781818,"[1940.50, 1949.50)",0,47.7344,-122.336,0.1899136906101918,3.905789448780379
"[3.50, 4.50)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,26.114962555127118,11.472035826342413,4.007165056309728,"[1994.50, 2009.50)",0,47.6002,-121.98,0.2331538746461357,3.9492891975013524
"[3.50, 4.50)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,B,23.190900292091413,8.771980356215638,3.668716144892932,"[1940.50, 1949.50)",0,47.452299999999994,-122.28599999999999,0.15568526685533324,3.8541587823804186
"[3.50, 4.50)",1,"[1.25, 1.75)","[4.50, inf)","[1.75, 2.75)",1,0,0,B,19.60259201056248,11.246435354172881,3.8748786436752143,"(-inf, 1940.50)",0,47.654,-122.33700000000002,0.13971970459959077,3.9413134881705028
"[4.50, 7.50)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,24.536508735187393,10.418067547286554,3.8916525619427755,"[1949.50, 1994.50)",0,47.5851,-122.028,0.18497923989206574,3.9375631225115857
"(-inf, 2.50)",0,"[1.25, 1.75)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,A,24.33942962852169,9.489981544517281,3.773210234701651,"[1940.50, 1949.50)",0,47.206,-121.998,0.43985011051364736,3.8980308189884028
"[3.50, 4.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,C,22.565131116667395,10.557129347987969,3.77519678362592,"[1949.50, 1994.50)",0,47.5251,-122.37000000000002,0.1698701873381112,3.9272376206765065
"[3.50, 4.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.25, 1.75)",1,0,0,C,20.39032616577284,9.602945439769274,3.6876556037538712,"[1940.50, 1949.50)",0,47.5509,-122.377,0.16862028774823914,3.925507668659732
"[2.50, 3.50)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",1,0,0,B,25.266258179562268,10.03116473330868,3.786715887796446,"[1940.50, 1949.50)",0,47.7228,-122.314,0.1670771895376516,3.9284778515951335
